edad,ingreso_anual,saldo_cuenta,meses_empleado,ratio_deuda,historial_pagos,productos_banco,tiene_tarjeta,default
0.8035714285714286,0.0,0.3133813457260798,0.8392484342379958,0.42964601769911503,2,3,1,0
0.8392857142857142,0.15936983839370972,0.12279103111338666,0.9937369519832985,0.44092920353982296,1,3,1,0
0.3928571428571428,0.0,0.5561636404642564,0.15240083507306887,0.44402654867256636,2,6,0,0
0.9107142857142856,0.30560239543637374,0.05007250012161152,0.9498956158663883,0.29690265486725664,0,7,1,0
0.2857142857142857,0.4066216875952676,0.0,0.014613778705636741,0.20475663716814158,2,1,1,0
0.2321428571428571,0.10092581365543354,0.3648048393032716,0.21920668058455112,0.41371681415929207,2,4,1,0
0.6785714285714286,0.1792279826337398,0.0,0.8663883089770354,0.31305309734513276,2,4,0,0
0.6428571428571428,0.42684266481073485,0.4897512196775796,0.8622129436325677,0.5414823008849557,2,2,0,0
0.125,0.0,0.19969778922536655,0.29853862212943627,0.5246681415929203,1,2,1,0
0.8392857142857142,0.028133904120462815,0.0,0.8434237995824634,0.2517699115044248,2,3,0,0
0.1964285714285714,0.22231063375513022,0.010128888559131938,0.07515657620041753,0.4230088495575221,2,1,1,0
0.8035714285714286,0.12921932734829403,0.0,0.33611691022964507,0.0845132743362832,1,3,1,0
0.0,0.21063441573058533,0.2717970841733537,0.027139874739039664,0.1327433628318584,2,7,1,1
0.8035714285714286,0.038401764783223984,0.0,0.5177453027139874,0.4316371681415929,2,7,1,0
0.7857142857142856,0.3008774690737807,0.2952263423823771,0.8997912317327765,0.49148230088495576,2,7,1,0
0.7857142857142856,0.23631855797617052,0.1366326334569758,0.6137787056367432,0.13351769911504424,1,2,1,0
0.6607142857142857,0.36034514025078523,0.10311404114351191,0.5240083507306889,0.13561946902654867,2,7,1,0
0.4642857142857143,0.2984066106065569,0.29665275954969833,0.1983298538622129,0.05896017699115044,2,6,1,0
0.7142857142857142,0.299523664516448,0.3190911909526924,0.6116910229645093,0.6715707964601769,2,7,0,0
0.2678571428571429,0.0059831924798390765,0.4217443367111036,0.32359081419624214,0.3807522123893805,1,7,0,0
0.7857142857142856,0.3502942832567712,0.07197854330524885,0.615866388308977,0.13473451327433628,2,2,1,0
0.5535714285714286,0.20406399924762586,0.1906849013521727,0.12943632567849686,0.36792035398230083,2,5,1,0
0.4642857142857143,0.23323483284644247,0.07167414598001443,0.521920668058455,0.17544247787610617,1,1,1,0
0.5,0.4489710723099554,0.22857806894660837,0.49686847599164924,0.07278761061946902,0,3,1,1
0.5714285714285714,0.13506159174996804,0.043575742358497,0.7703549060542797,0.23960176991150442,2,1,1,0
0.0357142857142857,0.5027638311781069,0.11319035421628376,0.9102296450939457,0.8679203539823008,2,7,1,0
0.125,0.5193304808183318,0.11419199093539652,0.9060542797494779,0.42090707964601765,1,4,0,0
0.2321428571428571,0.3964995141746015,0.2542022308712446,0.3402922755741127,0.39601769911504425,2,7,1,0
0.10714285714285715,0.08868012970213388,0.19712466139175666,0.6409185803757829,0.12588495575221237,0,7,0,0
0.4464285714285714,0.0,0.2960542834526273,0.6534446764091857,0.2182522123893805,2,6,0,0
0.6785714285714286,0.4543997866758042,0.1755144167388556,0.8455114822546972,0.5961283185840707,2,7,1,0
0.6607142857142857,0.28259936725850066,0.08259707179108958,0.8079331941544884,0.345575221238938,1,3,1,0
0.4642857142857143,0.1304867566319127,0.23413927786832445,0.008350730688935281,0.1418141592920354,2,5,1,0
0.8571428571428572,0.4712215843285135,0.016277026625307278,0.801670146137787,0.5654867256637167,1,1,0,0
0.5714285714285714,0.10982324820325579,0.30840829434803696,0.48016701461377864,0.42356194690265486,2,7,1,0
0.07142857142857145,0.18749770476888827,0.1404374771824846,0.9519832985386221,0.09856194690265487,2,3,1,0
0.7678571428571428,0.3560299281799544,0.23674102740362102,0.6033402922755741,0.16249999999999998,2,7,1,0
0.5714285714285714,0.06506508724932614,0.23978819449392164,0.38622129436325675,0.5429203539823008,1,7,1,0
0.6428571428571428,0.24337781873026504,0.5113177333184615,0.20041753653444674,0.25077433628318585,2,6,0,0
0.5714285714285714,0.4562292945292416,0.2715418228166801,0.9498956158663883,0.5518805309734512,1,7,1,0
0.5535714285714286,0.3003087134680006,0.21093457103562407,0.15866388308977034,0.6137168141592919,0,7,0,1
0.0892857142857143,0.48433840837789016,0.06046254635364434,0.08977035490605427,0.30254424778761063,1,1,1,0
0.5535714285714286,0.4641254578120361,0.35424773077813193,0.13569937369519833,0.26946902654867255,1,7,1,0
0.8035714285714286,0.2641936914369784,0.14343673670343837,0.5511482254697285,0.04601769911504425,2,1,1,0
0.3035714285714286,0.0,0.0,0.28392484342379953,0.21194690265486724,1,3,0,0
0.6071428571428571,0.06645561550444687,0.15820037549707175,0.580375782881002,0.1307522123893805,1,6,0,0
0.01785714285714285,0.3983729199878705,0.23418006072222997,0.824634655532359,0.2428097345132743,1,1,0,0
0.3392857142857143,0.0,0.03567148477595718,0.290187891440501,0.40398230088495574,1,7,1,0
0.4285714285714286,0.20480522127164436,0.17331631918528634,0.027139874739039664,0.18738938053097343,2,2,1,0
1.0,0.3229271727874132,0.18249442675276598,0.3590814196242171,0.10763274336283185,1,5,1,0
0.2142857142857143,0.5237869761288151,0.18555559759410645,0.6033402922755741,0.31648230088495577,0,7,1,0
0.2678571428571429,0.16070709242573378,0.43920504881904154,0.7286012526096033,0.27699115044247785,2,3,1,0
0.4107142857142857,0.14854849406912282,0.0,0.06680584551148225,0.23716814159292032,2,2,0,0
1.0,0.2535061719608104,0.5962752970392139,0.8789144050104383,0.542146017699115,0,6,1,1
0.8571428571428572,0.3251348565925395,0.19009035613258654,0.5929018789144049,0.17964601769911503,0,2,1,0
0.01785714285714285,0.23542823915977884,0.31058084119795454,0.4822546972860125,0.37555309734513276,1,4,0,0
0.2321428571428571,0.4491493633765857,0.2216693060871112,0.25260960334029225,0.314712389380531,2,5,0,0
0.8214285714285714,0.12090691480237076,0.0,0.9603340292275573,0.35873893805309737,1,3,1,0
0.0535714285714286,0.28415774483252465,0.0,0.5031315240083507,0.6460176991150441,2,1,1,0
0.8571428571428572,0.3418807207192617,0.0935005888945832,0.44885177453027136,0.395353982300885,2,4,1,0
0.2857142857142857,0.19174586235091476,0.39185345295648666,0.4655532359081419,0.2307522123893805,2,7,1,0
0.9285714285714286,0.4119358268653099,0.0,0.5469728601252609,0.2620575221238938,2,6,1,0
0.2857142857142857,0.2616973323749656,0.02835391065803379,0.22964509394572022,0.2844026548672567,2,3,0,0
0.4285714285714286,0.4029032888877145,0.22894437759222946,0.9436325678496867,0.144358407079646,1,7,1,0
0.6607142857142857,0.2972886332767987,0.28948087357855784,0.3778705636743215,0.43783185840707967,1,7,1,0
0.125,0.32966167387751033,0.283558023928234,0.7118997912317327,0.3933628318584071,2,2,0,0
0.5535714285714286,0.15051893000072525,0.0031437192685226517,0.6325678496868475,0.23196902654867255,1,4,1,0
0.5,0.1508066108054473,0.0,0.20250521920668058,0.1825221238938053,2,2,1,0
0.7857142857142856,0.2616973323749656,0.3024928150929972,0.9373695198329853,0.3122787610619469,0,4,0,0
1.0,0.3756739100431358,0.4782155683385508,0.45929018789144044,0.1923672566371681,1,1,0,0
0.6607142857142857,0.0811605796604841,0.1286770287872899,0.6179540709812108,0.3827433628318584,2,4,1,0
0.4107142857142857,0.2949373931985012,0.0,0.5031315240083507,0.13097345132743363,2,7,0,0
0.4107142857142857,0.0,0.11205359358362868,0.5073068893528183,0.4368362831858407,1,4,1,0
0.4107142857142857,0.16089880859658437,0.27399444468739453,0.638830897703549,0.19646017699115043,2,3,1,0
0.8214285714285714,0.4334794964918214,0.15072089836274039,0.55741127348643,0.5641592920353982,2,1,1,0
0.3214285714285714,0.2405960518970489,0.47311918567942024,0.7411273486430062,0.21648230088495574,1,1,1,0
0.1607142857142857,0.2837585433207869,0.37834130728209797,0.47181628392484337,0.30984513274336284,0,6,1,0
0.3392857142857143,0.0,0.23277428066170425,0.8121085594989561,0.10929203539823008,0,6,1,0
0.01785714285714285,0.19316281462069146,0.0,0.5636743215031315,0.23628318584070795,1,5,1,0
0.10714285714285715,0.3228901649604354,0.060483674820125496,0.9999999999999999,0.3053097345132743,2,6,1,0
0.0892857142857143,0.3454460448257837,0.08883340892083164,0.569937369519833,0.3603982300884956,0,2,1,0
0.7678571428571428,0.433715323719396,0.049801023895312865,0.5908141962421711,0.5621681415929203,1,4,1,0
0.7321428571428572,0.22548179964303428,0.2340486220063297,0.4926931106471816,0.08075221238938053,0,4,0,0
0.6964285714285714,0.23340218493926346,0.23810160237307074,0.3966597077244258,0.5271017699115044,2,4,0,0
0.4642857142857143,0.026261066565573497,0.0,0.789144050104384,0.34966814159292037,0,6,1,0
0.7142857142857142,0.22650040278864275,0.3546825840998954,0.6346555323590813,0.08517699115044247,2,4,1,0
0.1607142857142857,0.038788038416823635,0.199712898535699,0.3903966597077244,0.5986725663716814,2,7,0,0
0.9107142857142856,0.0,0.26683607110760826,0.8079331941544884,0.33539823008849556,1,7,0,0
0.5,0.0701125712746952,0.3429349110565265,0.10855949895615866,0.25287610619469025,1,3,1,0
0.9464285714285714,0.2616973323749656,0.04580061901493192,0.06054279749478079,0.5624999999999999,2,6,1,0
0.14285714285714285,0.21477304150992504,0.4439741859275569,0.6430062630480167,0.046792035398230084,0,5,1,0
0.5,0.301865457299183,0.16867518127487202,0.45720250521920663,0.46493362831858404,2,6,0,0
0.6964285714285714,0.1716324280338054,0.4938258198704874,0.7974947807933194,0.08595132743362832,2,5,0,0
0.5,0.0,0.19969778922536655,0.6638830897703548,0.30254424778761063,1,7,0,0
0.4464285714285714,0.42905517881208854,0.4792223643343624,0.7807933194154488,0.33528761061946905,2,1,1,0
0.1607142857142857,0.0,0.018871405765319732,0.2651356993736952,0.2091814159292035,0,3,1,1
0.375,0.1642989826115067,0.6974912157172205,0.25260960334029225,0.11349557522123893,2,2,1,0
0.2321428571428571,0.25312096381167265,0.009466781382774597,0.25052192066805845,0.1932522123893805,1,4,1,0
0.3035714285714286,0.3037500151831536,0.4042094292906388,0.5031315240083507,0.3676991150442478,2,7,1,0
0.6785714285714286,0.13381248879909458,0.12531760261678515,0.5031315240083507,0.4775442477876106,2,2,1,0
0.625,0.0,0.3370771665645458,0.9999999999999999,0.12356194690265486,0,4,1,0
0.6071428571428571,0.12056077441683727,0.18857893373965504,0.2171189979123173,0.12511061946902655,2,7,1,0
0.3571428571428571,0.12985449815220132,0.0,0.10438413361169101,0.28573008849557524,1,2,0,0
0.9642857142857142,0.12553296420689636,0.0,0.9582463465553235,0.14137168141592918,0,7,1,0
0.07142857142857145,0.4350831926716263,0.6893940994580793,0.521920668058455,0.12898230088495574,2,5,1,0
0.3392857142857143,0.04730701288376709,0.2108962449801466,0.36743215031315235,0.07267699115044249,1,6,1,0
0.10714285714285715,0.31626761077113874,0.0,0.30480167014613774,0.43141592920353977,2,2,1,0
0.3392857142857143,0.29093003510487175,0.25601977034831014,0.8851774530271398,0.5555309734513274,2,4,1,0
0.9642857142857142,0.43337784927415296,0.3320778274433229,0.7912317327766178,0.2264380530973451,0,6,0,0
0.3571428571428571,0.2391778210459179,0.05599903496957746,0.17327766179540707,0.5146017699115044,2,1,1,0
0.9107142857142856,0.40330909640311624,0.0573210382037069,0.32359081419624214,0.18783185840707964,2,7,1,0
0.5,0.23223654493790818,0.19264419809853628,0.8705636743215031,0.4231194690265486,0,2,1,0
0.6964285714285714,0.33995922604061074,0.4329063090092273,0.7348643006263047,0.315929203539823,2,5,1,0
0.4642857142857143,0.0,0.21619039991273453,0.8162839248434237,0.22887168141592917,1,7,1,0
0.2678571428571429,0.0,0.4841317846331189,0.16075156576200417,0.1439159292035398,0,5,1,0
0.7678571428571428,0.32986454211906246,0.4188779899851069,0.580375782881002,0.2450221238938053,2,6,1,0
0.9821428571428572,0.33938933391807125,0.15157758397459867,0.06680584551148225,0.10453539823008849,1,3,1,0
0.2678571428571429,0.34725957041229205,0.0,0.45093945720250517,0.07842920353982301,1,1,1,0
0.7857142857142856,0.16960161464936008,0.15199302858878058,0.10229645093945719,0.23882743362831857,2,4,1,0
0.25,0.527365512242665,0.3000207845147012,0.267223382045929,0.38904867256637166,1,6,1,0
0.7142857142857142,0.18115402337942835,0.20831562391133118,0.2588726513569937,0.3236725663716814,2,6,0,0
0.7857142857142856,0.337559541935444,0.3212362216602159,0.1878914405010438,0.22378318584070794,2,1,1,0
0.4464285714285714,0.3684154747269572,0.3662437861425759,0.8496868475991648,0.3919247787610619,2,4,0,0
0.75,0.5680346279608836,0.30088090964435876,0.37160751565762,0.5512168141592919,2,4,0,0
0.2678571428571429,0.2065211484814396,0.14242969502778394,0.15031315240083507,0.3178097345132744,2,1,1,0
0.07142857142857145,0.14682503743579658,0.29872384062453783,0.9895615866388308,0.21426991150442476,2,5,1,0
0.0892857142857143,0.0,0.635914511276459,0.033402922755741124,0.378429203539823,1,4,0,0
0.4464285714285714,0.5384900224128207,0.0,0.14822546972860123,0.1402654867256637,2,1,1,0
0.9107142857142856,0.3376539438587713,0.29231724736373244,0.8538622129436325,0.5745575221238938,2,1,1,0
0.125,0.3432744454277682,0.5566129888967452,0.45093945720250517,0.1275442477876106,2,6,0,0
0.4464285714285714,0.816286185716925,0.0,0.3736951983298538,0.10851769911504425,2,3,0,0
0.7142857142857142,0.3205411979156567,0.3933039467484027,0.30480167014613774,0.28019911504424777,2,2,0,0
0.1964285714285714,0.03155226240353547,0.4195656478651159,0.5887265135699373,0.27865044247787607,2,7,1,0
0.7321428571428572,0.22803079363746664,0.0,0.3590814196242171,0.28008849557522125,2,3,1,0
0.3035714285714286,0.08971691711589266,0.33655411417921555,0.08350730688935282,0.3216814159292036,1,4,0,0
0.8214285714285714,0.1925208957485252,0.14321832732318546,0.964509394572025,0.3915929203539823,2,6,0,0
0.5892857142857143,0.19132734005426727,0.18466353408488434,0.9081419624217119,0.19059734513274335,0,7,1,0
0.5535714285714286,0.15857527111429714,0.132675959588614,0.1753653444676409,0.21205752212389378,1,1,1,0
0.1785714285714286,0.015399375896028043,0.4545448068440508,0.5052192066805845,0.1493362831858407,2,4,1,0
0.4642857142857143,0.5456171190109916,0.17450712938335833,0.45302713987473897,0.14325221238938052,2,5,1,0
0.8571428571428572,0.31588915069025986,0.10548239482814449,0.08768267223382045,0.33716814159292036,2,3,0,0
0.01785714285714285,0.22278001517676066,0.10881160237798433,0.3987473903966597,0.522787610619469,0,6,1,1
0.7678571428571428,0.39736142007200825,0.1295243785651216,0.6346555323590813,0.580862831858407,2,4,1,0
0.5,0.3464719642980308,0.0,0.10229645093945719,0.545796460176991,2,4,0,1
0.7321428571428572,0.2616973323749656,0.10374887785731798,0.36534446764091855,0.09623893805309734,0,5,0,0
0.6607142857142857,0.38446195485286616,0.21967119192558454,0.25052192066805845,0.24679203539823005,1,5,0,0
0.4285714285714286,0.2866037419956368,0.2760225317897433,0.3528183716075156,0.1434734513274336,0,5,0,0
0.3035714285714286,0.38183795075231375,0.4331903149075089,0.6304801670146137,0.13318584070796458,2,2,1,0
0.625,0.39655776065852055,0.2439067713786914,0.40709812108559496,0.22378318584070794,2,2,1,0
0.125,0.2917152261210193,0.10328970223111691,0.7682672233820459,0.16095132743362828,2,3,1,0
0.5892857142857143,0.22368169916074632,0.0,0.5073068893528183,0.4234513274336283,0,1,1,0
0.0892857142857143,0.5345887155393023,0.2544235884096112,0.6931106471816283,0.264712389380531,2,1,1,0
0.6607142857142857,0.17795337908807743,0.17347527404358065,0.6200417536534446,0.2573008849557522,1,4,1,0
0.625,0.33230926070082023,0.17997178612685236,0.8183716075156575,0.8128318584070796,2,1,1,0
0.07142857142857145,0.3363216620875696,0.24814253754847876,0.14613778705636743,0.3292035398230089,2,5,1,1
0.7678571428571428,0.15457373766905952,0.29862655140678734,0.9916492693110647,0.4797566371681416,2,3,0,0
0.4107142857142857,0.11936579807663006,0.24955863616240226,0.755741127348643,0.33617256637168136,0,2,0,0
0.7857142857142856,0.2616973323749656,0.16302970416707407,0.1983298538622129,0.2995575221238938,1,5,0,1
0.0357142857142857,0.17541127522649894,0.19969778922536655,0.027139874739039664,0.36172566371681414,2,1,1,0
0.1785714285714286,0.0038836198314503023,0.07610473626514555,0.025052192066805843,0.1277654867256637,2,5,1,0
0.5,0.1471264985062263,0.36326418100904645,0.6993736951983298,0.20630530973451325,2,6,1,0
0.1785714285714286,0.3100955434123475,0.11329059159214787,0.5031315240083507,0.49203539823008846,1,4,1,0
0.3214285714285714,0.48762670652430934,0.0,0.18162839248434237,0.6966814159292035,0,3,0,1
0.6607142857142857,0.3612687021823892,0.4244512372191204,0.31732776617954067,0.051659292035398235,1,2,1,0
0.14285714285714285,0.0,0.011325103713745635,0.44676409185803756,0.2811946902654867,0,5,1,0
0.6785714285714286,0.3767026708072813,0.2034715544507606,0.039665970772442584,0.20475663716814158,0,4,1,1
0.0892857142857143,0.16370252440971628,0.2930788548764255,0.5615866388308977,0.06316371681415929,2,1,1,0
0.1607142857142857,0.3432777839457489,0.19717649983858834,0.03549060542797494,0.19004424778761062,1,5,1,0
0.5892857142857143,0.2603093612825535,0.0,0.6471816283924843,0.030309734513274334,1,6,1,0
0.8035714285714286,0.228601893309063,0.2732918003369745,0.06054279749478079,0.5276548672566371,2,6,0,1
0.1607142857142857,0.24466442673419853,0.45725219871175316,0.7912317327766178,0.13949115044247784,2,7,1,0
0.3035714285714286,0.2588373589822436,0.35113201901168895,0.25260960334029225,0.13174778761061945,2,6,1,0
0.9285714285714286,0.5015599047684194,0.0,0.5156576200417536,0.2797566371681416,1,1,0,0
1.0,0.25932826319000507,0.614640602328357,0.38622129436325675,0.13960176991150441,2,3,0,0
0.5892857142857143,0.4555897907551891,0.0,0.8810020876826722,0.22245575221238936,2,2,1,0
0.4464285714285714,0.4297287070566254,0.0,0.7954070981210856,0.2606194690265487,2,3,1,0
0.3392857142857143,0.38127395431046357,0.3502171072770861,0.9561586638830897,0.0782079646017699,0,4,0,0
0.6071428571428571,0.0,0.28554704793557684,0.7160751565762004,0.3642699115044248,2,6,0,0
0.5892857142857143,0.4611119836244983,0.21233322638070842,0.9770354906054278,0.15685840707964602,0,2,1,0
0.2857142857142857,0.1815050649934867,0.08463056384998002,0.22546972860125258,0.36725663716814155,1,3,0,0
0.01785714285714285,0.3899188690408076,0.4581155176793672,0.3194154488517745,0.19944690265486725,1,2,0,0
